,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
189,95,41206191,22 Jan 2023," Even When Sun Rises, Don't Wake Me by Antisociallilbrat ",English,"21,661",6/?,911,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyMaxine ""Max"" Mayfield/Mike Wheeler Bill Denbrough/Stanley Uris Minor or Background Relationship(s) Slight Emily (Metal Lords)/Mike Wheeler Other Relationships Not MentionedMike Wheeler Maxine ""Max"" Mayfield Bill Denbrough Stanley Uris The Party (Stranger Things) they're present but not really Derek Yoo Emily (metal lords)Alternate Universe - College/University Alternate Universe - Canon Divergence Not Season/Series 04 Compliant Mike Wheeler is Bad at Feelings Mike Wheeler is a Little Shit Maxine ""Max"" Mayfield Needs a Hug Billy Hargrove is still Dead Drug Use Drug Addiction mentioned vomiting Heroin Drug Withdrawal Drug Abuse Drug Abuse Recovery eventually For the love God please check these tags this is not a fic for the faint of heart Unhealthy Relationships Unhealthy Coping Mechanisms Slow Burn slowest of slow burns Miscommunication|"
190,95,43433013,22 Jan 2023, The performance of a lifetime by Xiao_soup ,English,"5,753",5/?,599,| Teen And Up Audiences| Graphic Depictions Of Violence| M/M| Work in Progress|,"|Graphic Depictions Of ViolenceEddie Munson & Original Character(s) Eddie Munson/Original Male Character(s)Original Characters Eddie Munson Robin Buckley Steve Harrington Dustin Henderson Maxine ""Max"" Mayfield Lucas SinclairRomance Trans Male Character Period-Typical Homophobia Transphobia Gay Eddie Munson Bisexual Male Character Eddie Munson Lives Stranger Things Spoilers Hawkins (Stranger Things) Implied Sexual Content eddie munson brain rot|"
191,95,41875134,22 Jan 2023, Would you remember my lies? by Anonymous    ,English,586,1/1,183,| Mature| Choose Not To Use Archive Warnings| Gen| Complete Work|,|Creator Chose Not To Use Archive WarningsRobin Buckley & Steve HarringtonRobin Buckley Steve Harrington Robin Buckley's MotherAngst with a Happy Ending Hurt/Comfort Emotional Hurt/Comfort platonic pet names Robin Buckley & Steve Harrington Are Best Friends Autistic Robin Buckley uh how do you tag? Robin Buckley has bad parents Kinda her mom at least Ableism Ableist Language|
192,95,41328702,22 Jan 2023, Look What I Found by ObsessiveLoser ,English,"21,615",10/?,179,"| Mature| Graphic Depictions Of Violence, Underage| Multi| Work in Progress|","|Graphic Depictions Of Violence UnderageWill Byers/Mike Wheeler Eleven | Jane Hopper/Mike Wheeler Will Byers/Eleven | Jane Hopper/Mike Wheeler Ben Hanscom/Beverly Marsh Bill Denbrough/Mike Hanlon Jonathan Byers/Nancy Wheeler Steve Harrington/Nancy Wheeler Jonathan Byers/Steve Harrington Jonathan Byers/Steve Harrington/Nancy Wheeler Will Byers/Eleven | Jane HopperMike Wheeler Richie Tozier Bill Denbrough Beverly Marsh Ben Hanscom Mike Hanlon Will Byers Eleven | Jane Hopper Karen Wheeler Ted Wheeler Nancy Wheeler Steve Harrington Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Dustin Henderson Max Mayfield Lucas Sinclair Holly Wheeler Robin Buckley Original Characters Maggie Tozier Wentworth TozierMike Wheeler isn't Ted's son Father Richie Tozier Richie Tozier is a Mess Richie Tozier Loves Eddie Kaspbrak past major character death Established Eddie Kaspbrak/Richie Tozier Bisexual Mike Wheeler Bisexual Will Byers Pansexual Eleven | Jane Hopper Mike Wheeler runs away Everyone Needs A Hug Child Abuse Child Neglect Alcoholic Richie Tozier the party is a mess The Losers Club Deserve Happiness (IT) Polyamory LGBTQ Character Pennywise is His Own Warning (IT) Eddie Kaspbrak & Stanley Uris Are Dead Bad Parent Karen Wheeler Movie: IT Chapter Two (2019) Richie Tozier is a good father Richie Tozier and Mike Wheeler|"
193,95,44455366,22 Jan 2023, The King in Black by JupiterMelichios ,English,"77,926",13/21,7629,| Explicit| Graphic Depictions Of Violence| M/M| Work in Progress|,|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Steve Harrington & Dustin Henderson & Eddie Munson Steve Harrington & Dustin Henderson Robin Buckley & Steve HarringtonEddie Munson Steve Harrington Robin Buckley Dustin Henderson Eleven | Jane Hopper Jonathan Byers Steve Harrington's Parents The Party (Stranger Things) Vecna (Stranger Things) A Cardboard Cut-Out of Marty McFlyFix-It of Sorts Alternate Universe - Everyone Lives/Nobody Dies Alternate Universe - Canon Divergence Canon Continuation Alternate Universe - Creatures & Monsters Eddie Munson Lives Monster Eddie Munson Human/Monster Romance Steve Harrington: Secret Monsterfucker Codependency goo monsters Total Power Exchange Subspace Sub Steve Harrington Switching Sub Eddie Munson Bondage Steve Harrington Needs a Hug Eating Disorders Vomiting Suicidal Thoughts Depression Steve Harrington Has PTSD Steve Harrington gets a sword because Eddie has extremely specific kinks Recovery Angst with a Happy Ending Dustin loves his friends so hard it literally saves lives Possession Minor Character Death Dom Eddie Munson Bisexual Eddie Munson Steve is definitely also bi but he mostly just thinks of himself as eddie-sexual in this one this is not a venom au but it's not NOT a venom au Post-Stranger Things 4 Vol. 2 Dyslexic Steve Harrington Emotional Hurt/Comfort Past Child Abuse Emotional/Psychological Abuse (not between Steve & Eddie)|
194,95,44457418,22 Jan 2023, Pups brought us together by yuri_forster60 ,English,"1,540",3/?,2618,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/F, F/M, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley/Nancy Wheeler Robin Buckley & Steve Harrington Steve Harrington & The Party Will Byers/Mike Wheeler Will Byers & Mike WheelerEddie Munson Steve Harrington Dustin Henderson Will Byers Nancy Wheeler Argyle (Stranger Things)Alpha/Beta/Omega Dynamics Omega Eddie Munson Alpha Robin Buckley Omega Nancy Wheeler Omega Mike Wheeler Alpha Will Eddie Munson Needs a Hug Beta Dustin Henderson Alpha Maxine ""Max"" Mayfield Omega Eleven | Jane Hopper Beta Lucas Sinclair|"
195,95,43955019,22 Jan 2023, A snowy day by Cherilady ,English,639,1/1,47,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsAlexei/Murray BaumanMurray Bauman Alexei (Stranger Things)Fluff Idiots in Love Flirting Established Relationship Kissing Resolved Sexual Tension Dorks in Love Sexual Jokes|
196,95,44423644,22 Jan 2023, There is Safety Within These Walls by troubledsace7 ,English,"60,987",15/15,29818,| Explicit| Graphic Depictions Of Violence| M/M| Complete Work|,"|Graphic Depictions Of ViolenceSteve Harrington/Eddie MunsonRobin Buckley Steve Harrington Eddie Munson Joyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Mike Wheeler Nancy Wheeler Jonathan Byers Maxine ""Max"" Mayfield Dustin Henderson Will Byers Lucas Sinclair Steve Harrington's Parents Jason Carver Henry Creel | One | VecnaAlpha/Beta/Omega Dynamics Omega Steve Harrington Alpha Eddie Munson Alternate Universe - Fantasy Attempted Rape/Non-Con not graphic Hurt Steve Harrington Abuse Implied/Referenced Child Abuse Past Child Abuse Abusive Parents Half Demon Eddie well...this happened Smut Lots of nicknames Steve Harrington Has Bad Parents royalty au kinda Uh oops forgot to tag: Incest or at least threat of incest oh ho ho ho Finally Honestly this has gotten away from me|"
197,95,42613362,22 Jan 2023, do not fear death in winter by rabbitinrain ,English,"7,856",1/6,119,| Mature| Graphic Depictions Of Violence| M/M| Work in Progress|,|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Minor or Background Relationship(s)Eddie Munson Steve Harrington Nancy Wheeler Robin Buckley Jonathan Byers Argyle (Stranger Things)Alternate Universe - Pushing Daisies Fusion Fluff and Angst Eddie Munson Has Powers Blood and Violence Serious Injuries temporary major character death Eventual Happy Ending Established Relationship|
198,95,44457331,22 Jan 2023, Find the Light by what_about_the_fish  for kingeomer ,English,"5,360",1/1,2209,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonHurt/Comfort Alpha/Beta/Omega Dynamics Alpha Eddie Munson Omega Steve Harrington Post-Traumatic Stress Disorder - PTSD Nightmares Steve Harrington in the Upside Down intersex omega Nesting Oral Sex Vaginal Fingering Vaginal Sex Scenting Scent Kink Knotting Established Relationship Mates|
199,95,44455933,22 Jan 2023, greening out by llovebug ,English,"2,702",1/1,980,| Not Rated| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonVomiting Overdosing sort of but not really Recreational Drug Use Protective Steve Harrington Some Humor Hurt/Comfort Hurt Eddie Munson Sharing Clothes Sickfic Sick Eddie Munson Whump Fluff Soft Steve Harrington|
200,96,43336068,22 Jan 2023, greening out by llovebug ,English,"2,702",1/1,980,| Not Rated| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonVomiting Overdosing sort of but not really Recreational Drug Use Protective Steve Harrington Some Humor Hurt/Comfort Hurt Eddie Munson Sharing Clothes Sickfic Sick Eddie Munson Whump Fluff Soft Steve Harrington|
201,96,44450962,22 Jan 2023, Back on My Bullshit by gayhearteyes ,English,"46,487",8/?,12615,| Explicit| No Archive Warnings Apply| F/F| Work in Progress|,"|No Archive Warnings ApplyEleven | Jane Hopper/Maxine ""Max"" MayfieldEleven | Jane Hopper Maxine ""Max"" MayfieldCollege Fluff and Smut But Mostly Smut elmax - Freeform no beta we die like eddie Canon Compliant First Time Masturbation Semi-Public Sex Oral Sex Friends to Lovers Mutual Pining|"
202,96,44453398,22 Jan 2023," I'm a Killer, Who's Searchin' for Redemption by Ahwhateven ",English,"4,683",1/1,775,| Mature| Graphic Depictions Of Violence| M/M| Complete Work|,"|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Steve Harrington & The PartySteve Harrington Steve Harrington's Father Eddie Munson Robin Buckley Jim Hopper Dustin Henderson Nancy Wheeler Maxine ""Max"" Mayfield Eleven | Jane Hopper Lucas Sinclair Billy Hargrove Henry CreelAlternate Universe - Modern Setting Alternate Universe - Different First Meeting Assassin Steve Harrington Assassin Eddie Munson Tech Analyst Robin Buckley Steve Harrington's King Steve Persona Murder & Gore fighting while flirting Steve Harrington Has a Crush on Eddie Munson lots of fighting Redemption Arcs Eddie Munson Has a Crush on Steve Harrington Time Skips Character Death (But it's bad guys) First Kiss Murder Flirting Getting Together|"
203,96,44455321,22 Jan 2023, The Party (+ Others) Watches Stranger Things by BewitchingNotes ,English,"231,051",28/?,15188,"| Mature| Choose Not To Use Archive Warnings| F/M, Gen, Multi, Other| Work in Progress|","|Creator Chose Not To Use Archive WarningsEleven | Jane Hopper/Mike Wheeler Will Byers & Mike Wheeler Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Mike Wheeler & Nancy Wheeler Jonathan Byers/Steve Harrington/Nancy Wheeler Maxine ""Max"" Mayfield/Lucas Sinclair Joyce Byers/Jim ""Chief"" Hopper Eleven | Jane Hopper & Jim ""Chief"" Hopper Steve Harrington & Dustin Henderson Suzie Bingham & Eleven | Jane HopperMike Wheeler Dustin Henderson Will Byers Lucas Sinclair Eleven | Jane Hopper Maxine ""Max"" Mayfield The Party (Stranger Things) Steve Harrington Jonathan Byers Nancy Wheeler Joyce Byers Jim ""Chief"" HopperCharacters Watching Stranger Things (TV 2016) Heavy Angst Fluff Hurt/Comfort Post-Season/Series 01 Time Travel Fix-It Implied/Referenced Child Abuse Crying Panic Attacks Maxine ""Max"" Mayfield & Mike Wheeler Friendship Will Byers & Mike Wheeler Friendship Implied/Referenced Sexual Harassment References To The Runaway Max Novel Bad Parent Ted Wheeler (Stranger Things) Bad Parent Karen Wheeler Implied/Referenced Suicide Abusive Billy Hargrove Mike Wheeler-centric Mike Wheeler Has PTSD Protective Mike Wheeler Mike Wheeler Loves Eleven | Jane Hopper Eleven | Jane Hopper Loves Mike Wheeler Depressed Will Byers Self-Indulgent|"
204,96,44452651,22 Jan 2023, I Don't Need Your Holy Water by banished_artcat ,English,"7,142",1/1,887,| Mature| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Robin Buckley's Mother Steve Harrington's ParentsFix-It of Sorts Eddie Munson Lives Bisexual Steve Harrington Gay Eddie Munson Steve Harrington's Father Being an Asshole Robin Buckley & Steve Harrington Friendship Steve's Parents Are Assholes religious trauma Eddie Munson is a Madonna Stan Period-Typical Homophobia Small Amount of Confusion but that's okay we get through it Robin is Steve's Platonic Soulmate|
205,96,43906476,22 Jan 2023, Draw Me Like Your French Boys by spikeisthebigbad ,English,"83,567",39/?,10384,"| Explicit| Graphic Depictions Of Violence| M/M, F/F| Work in Progress|",|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Will Byers & Steve Harrington Steve Harrington & Dustin Henderson Billy Hargrove/Eddie Munson Robin Buckley & Steve HarringtonEddie Munson Steve Harrington Will Byers Dustin Henderson Robin Buckley Gareth Jeff (Stranger Things) Chrissy CunninghamSlow Burn Friends to Lovers Eddie Munson Has a Crush on Steve Harrington Eddie Munson-centric Gay Eddie Munson Bisexual Steve Harrington Will Byers & Eddie Munson Friendship Underage Drinking Smoking Recreational Drug Use Quote: How many times Dad? I don't do drugs. It's only marijuana. (Stranger Things) Other Additional Tags to Be Added Eddie mentors Will Steve and his children - Freeform Past Billy Hargrove/Eddie Munson - Freeform Not Billy Hargrove Friendly he's a problem child Fluff and Angst Billy Hargrove Has a Crush on Steve Harrington Tommy Hagan Being an Asshole Not Tommy Hagan friendly Jason Carver Being an Asshole Not Jason Carver Friendly but who is? screw that guy chrissy rocks Chrissy Cunningham/Robin Buckley - Freeform There's not enough love for Buckingham I Will Go Down With This Ship|
206,96,41179053,22 Jan 2023, The Steampipe by UnAmusings ,English,"18,966",2/7,718,"| Mature| Graphic Depictions Of Violence| F/F, F/M, M/M| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerEddie Munson Steve Harrington Robin Buckley Nancy Wheeler Dustin Henderson Maxine ""Max"" Mayfield The Party (Stranger Things)Alternate Universe - Canon Divergence Slow Burn Punk Steve Harrington Punk Robin Buckley s3 Robin Buckley was a baby glam punk and no one can take that away from me Bisexual Disaster Steve Harrington Gay Eddie Munson Steve Harrington Has Head Trauma Piercings Mutual Pining Period-Typical Homophobia Concerts Platonic Soulmates Robin Buckley & Steve Harrington they get matching tattoos Minor Robin Buckley/Nancy Wheeler Language of Flowers Steve Harrington Passive Aggressively Presses Flowers He also does it normally Hurt/Comfort Alternate Universe - Everyone Lives/Nobody Dies Fix-It of Sorts Jonathan Byers & Steve Harrington Friendship Jewish Byers Family (Stranger Things)|"
207,96,44453548,22 Jan 2023, The Perfect Loving Nightmare by purpleweekend ,English,"17,027",4/?,4730,| Explicit| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Minor or Background Relationship(s) Robin Buckley/Nancy Wheeler Maxine ""Max"" Mayfield/Lucas SinclairEddie Munson Steve Harrington Robin Buckley Dustin Henderson Wayne Munson Nancy Wheeler Maxine ""Max"" Mayfield Lucas Sinclair The Party (Stranger Things)Amnesia because i love me a cliche Soft Dom Eddie Munson Sub Steve Harrington even if he doesn't know it yet Babygirl Steve Harrington Daddy Kink Domestic Fluff Established Relationship Fluff and Angst Angst with a Happy Ending honestly not that much relationship angst but more than the last one Smut Gay Eddie Munson Bisexual Steve Harrington Spit Kink Soft Boys Codependency but make it cute and only kinda sad Possessive Behavior Jealousy Violence Cumslut Steve Harrington Anal Sex Sex Toys Collars Masturbation POV Steve Harrington Safewords King Steve can't remember that he's in a loving marriage where he is queer as fuck and the biggest bottom of all time That's it that's the fic Steve Harrington Has Bad Parents Abusive Parents internal normalization of abusive behavior Internalized Homophobia|"
208,96,44451004,22 Jan 2023, a kiss •byler oneshot• by transfoxfyn ,English,495,1/1,196,| Not Rated| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike WheelerShort One Shot|
209,96,44453437,22 Jan 2023, Speak Now by I_Have_No_Idea ,English,"3,429",1/1,453,| Not Rated| No Archive Warnings Apply| No category| Complete Work|,|No Archive Warnings ApplyEddie Munson/Original Female Character(s) Eddie Munson/Reader Eddie Munson/YouEddie Munson Andy (Stranger Things)Angst Emotional Hurt Love Confessions Last Chance Confessions Eddie Munson is Bad at Feelings Not Beta Read|
210,96,44454460,22 Jan 2023, call and i'll rush out by puchuupoet ,English,"2,445",1/1,259,"| Mature| No Archive Warnings Apply| Gen, M/M| Complete Work|",|No Archive Warnings ApplyBilly Hargrove/Eddie MunsonBilly Hargrove Eddie Munson Wayne MunsonHurt/Comfort Emotional Hurt/Comfort Implied/Referenced Child Abuse Soft Eddie Munson Protective Eddie Munson Billy Hargrove Needs a Hug Hurt Billy Hargrove Alternate Universe - Everyone Lives/Nobody Dies Bruises Broken Bones Background Neil Hargrove Physical Abuse Bad Parent Neil Hargrove Background Wayne Munson Rain Blankets Emotional Hurt Trust Issues Family Issues Not Beta Read Billy Hargrove is Bad at Communicating New Fandom Slow Burn really slow burn Trauma Crying Self-Esteem Issues Cooking Mashed Potatoes Is A Love Language Violent Thoughts Sharing Clothes emotional avoidance Panic Attacks|
211,96,43860811,22 Jan 2023, Shady Business by RainyPebble07 ,English,"35,087",14/22,751,| Teen And Up Audiences| Graphic Depictions Of Violence| M/M| Work in Progress|,"|Graphic Depictions Of ViolenceWill Byers/Mike Wheeler Will Byers & Maxine ""Max"" Mayfield Robin Buckley & Steve Harrington Will Byers & Dustin Henderson & Lucas Sinclair & Mike WheelerWill Byers Mike Wheeler Maxine ""Max"" Mayfield Eleven | Jane Hopper Steve Harrington Dustin Henderson Lucas Sinclair Jonathan Byers Jim ""Chief"" Hopper Robin Buckley Joyce Byers Billy Hargrove Henry Creel | One | Vecna Shadow Monster | Mind Flayer (In business man form)Alternate Universe - Spies & Secret Agents Spies & Secret Agents Slow Burn Happy Ending Poker Missions James Bond References Mike Wheeler Loves Will Byers Businessmen Suits Secret Organizations Will Byers Has Issues Will Byers-centric Gay Mike Wheeler Sad and Happy superspy byler fight me Alternate Universe - Modern Setting Enemies to Lovers Kinda? Car Chases I Tried I Can't Believe I Wrote This I Blame Tumblr Mike Wheeler Being an Idiot fancy party THIS IS SO EXCITING mind flayer glow up fr Will Byers Needs a Hug Will Byers Deserves Love Funny sometimes Will Byers & Maxine ""Max"" Mayfield Friendship bc they deserve it Angst and Humor manifesting casino royale Double Agents Evil Corporations Strangers to Lovers POV Alternating|"
212,96,42801237,22 Jan 2023," Live by The Sun, Love by The Moon by MiniMusings, SerenityLattes ",English,"6,348",1/?,36,| Mature| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplyArgyle/Jonathan ByersArgyle (Stranger Things) Jonathan Byers Will Byers Original Female Character(s)Meet-Cute Fluff Alternate Universe - Canon Divergence Alternate Universe - No Upside Down (Stranger Things) Food Recreational Drug Use|
213,96,12843990,22 Jan 2023, for the hope of it all by the_passionate_sun ,English,"20,952",6/10,5966,| General Audiences| No Archive Warnings Apply| No category| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Nancy WheelerSteve Harrington Nancy Wheeler Robin Buckley Jonathan Byers Argyle (Stranger Things) Dustin Henderson Mike Wheeler Eleven | Jane HopperJonathan and Nancy for a hot sec at the beginning i wish I could be like tolkeingirl but this is not all plotted out we’ll get there tho Minor Joyce Byers/Jim ""Chief"" Hopper Mike and Nancy are gonna be siblings bc that’s what I need for my soul specifically Minor Eleven | Jane Hopper/Mike Wheeler|"
214,96,43395420,22 Jan 2023, push it around… by Deathinasmalltown ,English,"34,297",7/7,4992,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplyBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington Eddie Munson Jonathan Byers Nancy Wheeler Maxine ""Max"" Mayfield Tommy Hagan Carol Perkins Barbara ""Barb"" HollandBilly centric Billy x Max siblings; a year before their relationship completely soured Billy x Eddie x Jonathan being friends (because this makes the most sense and should have been canon let’s be serious) Billy getting himself a piece of S1!KingSteve and the beginning of a Harringrove love story Shameless Smut Mean Steve Harrington as mean as I can make him which isn’t too mean sorry - Freeform A friendship between Billy x S1 Nancy that was surprising and unexpected but very rewarding as I wrote it Chapter 1 jumps right into the smut Anal Sex Blow Jobs First Time Bottom Billy Hargrove Top Steve Harrington Rough Sex Rough Oral Sex Did I mention this is following the S1 timeline A S1 AU if Billy x Max x Eddie had been there|"
215,96,44412004,22 Jan 2023, Solid Ground by Piper1016 ,English,"22,161",7/?,1329,"| Mature| Choose Not To Use Archive Warnings, Graphic Depictions Of Violence| F/M| Work in Progress|",|Creator Chose Not To Use Archive Warnings Graphic Depictions Of ViolenceChrissy Cunningham/Eddie MunsonEddie Munson Chrissy CunninghamEverybody Lives Eddie x Chrissy Eddie Munson Lives Unplanned Pregnancy Anxiety Panic Attacks Fluff and Angst Chrissy Cunningham Lives Alternate Universe AU hellcheer - Freeform Eddissy HellCheer AU implied eating disorder Talk of Abortion Emotional Abuse Violence familial violence disfuction|
216,96,44090856,22 Jan 2023, You Both Owe Me $20 by Raines_Adopted_Son ,English,"1,527",1/1,874,"| Not Rated| No Archive Warnings Apply| F/M, M/M| Complete Work|","|No Archive Warnings ApplyMaxine ""Max"" Mayfield/Lucas Sinclair Dustin Henderson & Maxine ""Max"" Mayfield & Lucas Sinclair Will Byers/Mike Wheeler Eleven | Jane Hopper/Mike Wheeler (mentioned) Will Byers & Maxine ""Max"" Mayfield Will Byers & Lucas Sinclair Will Byers & Dustin HendersonWill Byers Lucas Sinclair Dustin Henderson Mike Wheeler Maxine ""Max"" MayfieldOne-Sided Will Byers/Mike Wheeler or is it? (Vsauce music plays) it is Mike shows no attraction to Will here but i wrote this w/ the idea that he secretly likes Will back Coming Out Alcohol Drunk Will Byers Gay Will Byers Will Byers Needs a Hug he gets one tho Crack Treated Seriously Fluff and Angst Hurt/Comfort Author Is Sleep Deprived Internalized Homophobia Homophobic Language only said by a gay person tho Suicidal Thoughts Implied/Referenced Suicide attempt Alternate Universe - Canon Divergence aka Max is alive and not depressed i have no idea what im tagging rn i have never been this sleep deprived before Max Dustin & Lucas have a bet on Byler Lucas is a Byler shipper no beta we die like unknown hero agent man|"
217,96,44455147,22 Jan 2023," Blinding baby, like city lights. by Triddlegrl ",English,"4,023",1/1,1258,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyBilly Hargrove/Steve Harrington Chrissy Cunningham/Eddie MunsonBilly Hargrove Steve Harrington Eddie Munson Chrissy Cunningham Heather HollowayAlternate Universe - BDSM Gay Billy Hargrove Dom/sub Billy Hargrove Has a Crush on Steve Harrington dominant steve harrington Top Steve Harrington Bottom Billy Hargrove Billy is a very bratty sub Billy Hargrove Loves Steve Harrington he just doesn't know it submissive billy hargrove|
218,96,43466868,22 Jan 2023," You've Got a Fast Car, Is it Fast Enough so We Can Fly Away? by deityofgarbage ",English,"5,197",1/?,190,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonEddie Munson Chrissy Cunningham Jason Carver Mike Wheeler Dustin Henderson Maxine ""Max"" Mayfield Gareth (Stranger Things) Jeff (Stranger Things) Unnamed Freak (Stranger Things) Chrissy Cunningham's Brother Wayne Munson Will Byers Nancy Wheeler Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Lucas Sinclair Steve Harrington Billy Hargrove Laura Cunningham Phillip Cunningham Erica Sinclair Hawkins High Basketball Team (Stranger Things) Original CharactersRunning Away Road Trips Everybody Lives No Vecna (Stranger Things) Strangers to Friends to Lovers Not Jason Carver Friendly Non-Sexual Intimacy Eating Disorder Not Otherwise Specified ED Recovery Getting Together Medium Burn Eventual Smut Angst just a tiny bit fuck history things happen when i say Eddie Munson Has a Crush on Chrissy Cunningham Chrissy Cunningham Has a Crush on Eddie Munson|"
219,96,40480629,22 Jan 2023, Life on Mars by littlepessimist ,English,"80,485",42/?,64582,| Mature| Graphic Depictions Of Violence| M/M| Work in Progress|,|Graphic Depictions Of ViolenceEddie Kaspbrak/Richie Tozier Eddie Kaspbrak & Richie Tozier Ben Hanscom/Beverly Marsh Eleven/Mike WheelerEddie Kaspbrak Richie Tozier Richie Tozier's Parents Mike Hanlon Mike Wheeler Ben Hanscom Beverly Marsh Bill Denbrough Stanley Uris Nancy Wheeler Will Byers Eleven (Stranger Things) Jonathan Byers Karen Wheelerbasically richie's parents They suck My First Fanfic or at least first published i have no idea how it will end I just felt like writing and since there is this lovely platform called ao3 why not share Aged-Up Character(s) i just wanted the losers to be like 16-17 years old but mike and nancy are the same age they are in the show idk - Freeform just let me have this Alternate Universe Alternate Universe - Canon Divergence none of that forgetting nonsense Abuse Child Abuse Letters eeeerr what else Character Study ??? sort of??? idk i'll add more tags when i can think of them Swearing Coming Out|
220,97,44449669,22 Jan 2023, '86 Baby by Em_Jaye ,English,"34,739",3/5,660,| Mature| Major Character Death| F/M| Work in Progress|,"|Major Character DeathChrissy Cunningham/Eddie MunsonEddie Munson Dustin Henderson Eden Bingham Suzie Bingham Maxine ""Max"" Mayfield Lucas Sinclair Chrissy CunninghamInspired by Russian Doll (2019) Time Loop No Vecna (Stranger Things) Purgatory Angst with a Happy Ending Eddie Munson Needs a Hug Chrissy Cunningham Needs a Hug Everyone Needs A Hug Other Additional Tags to Be Added Suicidal Thoughts Implied/Referenced Suicide Suicide Attempt Eating Disorders Bad Parent Laura Cunningham|"
221,97,42736263,22 Jan 2023, Can We Both Be Lonely If We're Both Looking At Each Other? by Capriciously_Terminal ,English,"4,944",1/1,236,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve Harrington Nancy WheelerMagnus Archives AU Lonely!Steve Harrington Eye!Eddie Munson Horror The Horror of the Lonely Steve Harrington's No Good Very Lonely House Party Psychological Horror Angst A Way to Say I Love You The avatars are allowed to objectify each other Loneliness|
222,97,44450191,21 Jan 2023, Sweet tooth by Eddies_ArtofSuffering ,English,"7,468",2/2,1680,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Argyle/Jonathan Byers Robin Buckley/Nancy WheelerEddie Munson Steve Harrington Argyle (Stranger Things) Jonathan Byers Robin Buckley Nancy WheelerAlternate Universe - Modern Setting Alternate Universe - Coffee Shops & Cafés Alternate Universe - No Upside Down (Stranger Things) Gay Eddie Munson Bisexual Steve Harrington Pansexual Argyle (Stranger Things) Queer Jonathan Byers Lesbian Robin Buckley Bisexual Nancy Wheeler Crush at First Sight Pining Fluff We're In Chicago My Dudes the mortifying ordeal of being separated by a coffee shop cash counter Eddie Munson Has a Crush on Steve Harrington Making Out Flirting They're Playing Games With Their Hearts Your Honour|
