,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
198,75,44519290,24 Jan 2023, In Your Dreams by daynight ,English,"38,249",17/17,6698,| Mature| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Jonathan Byers/Nancy WheelerSteve Harrington Eddie Munson Dustin Henderson The Party (Stranger Things)Alternate Universe - Always a Different Sex Alternate Universe - Canon Divergence Alternate Universe - No Upside Down (Stranger Things) Female Steve Harrington Male Nancy Wheeler Basically A John Hughes Movie Think Breakfast Club Meets Sixteen Candles Heavy On The Character Study... Technically A Re-Upload Teeny Tiny References To Underage Sex It's The 80's...|
199,75,44519551,24 Jan 2023, Need your hands on me by Bloodymaskedmisfit ,English,923,1/?,430,| Mature| Graphic Depictions Of Violence| M/M| Work in Progress|,|Graphic Depictions Of ViolenceBilly Hargrove/Steve Harrington Tommy Hagan/Billy Hargrove/Steve Harrington Tommy Hagan/Steve Harrington Tommy Hagan/Billy HargroveTommy Hagan Billy Hargrove Steve Harrington Neil HargroveShower Sex Smut Dom/sub Bottom Billy Hargrove Gay Billy Hargrove Top Tommy Hagan Fluff and Smut Polyamory Boys Kissing Gay Oral Fixation Anal Sex|
200,76,44514688,24 Jan 2023, don't you know the truth (that i'm so in love with you) by mikeslawyer ,English,"14,014",1/1,1900,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike Wheeler Lucas Sinclair Nancy Wheeler Holly Wheeler Dustin Henderson Joyce Byers Karen Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Jim ""Chief"" HopperGay Will Byers Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Will Byers Needs a Hug Sad Will Byers Will Byers has Daddy Issues How is this not a tag Protective Mike Wheeler Siblings Will Byers & Eleven | Jane Hopper Good Sibling Jonathan Byers oh my god and they were soulmates Miscommunication Mutual Pining Love Confessions First Kiss Painting no beta read cant be arsed Alternate Universe - Canon Divergence Alternate Universe - Soulmates Post-Season/Series 04 Season/Series 03 Season/Series 04 Soulmate-Identifying Marks Mike Wheeler is a Mess Mike Wheeler is Bad at Feelings Will Byers-centric Fights Angst with a Happy Ending Hurt/Comfort Angst and Hurt/Comfort mike: my boy is mad at me i hope i die|"
201,76,44041857,24 Jan 2023," Beg, Steal Or Borrow by Sugarsprinkledbiscuits ",English,739,1/?,53,"| Mature| Choose Not To Use Archive Warnings| F/F, M/M| Work in Progress|",|Creator Chose Not To Use Archive WarningsRobin Buckley & Steve HarringtonRobin Buckley Steve HarringtonPlatonic Soulmates Stobin - Freeform Platonic with a capital P Kind of Soulmate AU Lesbian Robin Buckley Bisexual Steve Harrington Eventual Robin Buckley/Nancy Wheeler Eventual Steve Harrington/Eddie Munson|
202,76,44512003,24 Jan 2023, maybe i don't want heaven by achillespomegranate ,English,977,1/6,66,"| Teen And Up Audiences| No Archive Warnings Apply| M/M, Multi| Work in Progress|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Will Byers/Mike Wheeler Steve Harrington & Mike Wheeler Will Byers & Eddie MunsonSteve Harrington Eddie Munson Eddie Munson's Father Will Byers Mike Wheeler Dustin Henderson Lucas SinclairHurt/Comfort Light Angst Bisexual Steve Harrington Gay Eddie Munson Bisexual Mike Wheeler Coming Out Eddie is the gay guru Will deserves|
203,76,40430739,24 Jan 2023, Mike-And-Will hangouts by Ahhhhhhh_iMsTuCkoNtHeUsErNaMe ,English,"1,352",1/1,644,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerMike Wheeler Will ByersMild Hurt/Comfort Fluff Tooth-Rotting Fluff Gay Mike Wheeler Anxious Mike Wheeler Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Light Angst Established Relationship Self-Esteem Issues Hugging Cuddling & Snuggling Short & Sweet Crying only for a second|
204,76,44515123,24 Jan 2023, 011 And 012 by LizardyKitten ,English,"32,606",13/?,6963,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/M, Gen, M/M| Work in Progress|",|Graphic Depictions Of ViolenceWill Byers/Mike Wheeler Eleven | Jane Hopper/Mike Wheeler The Party (Stranger Things) & Other(s)Mike Wheeler Will Byers Eleven | Jane Hopper Lucas Sinclair Dustin Hendersonseason 1 rewrite Canon Rewrite Alternate Universe - Canon Divergence Will Byers & Eleven | Jane Hopper Are Twins Will Byers Has Powers Siblings Will Byers & Eleven | Jane Hopper Will Byers Has Selective Mutism Gay Will Byers Aroace Eleven | Jane Hopper Mike Wheeler Loves Will Byers but he doesn't realize it yet Canon-Typical Violence Other Additional Tags to Be Added Autistic Eleven | Jane Hopper Autistic Will Byers It won't be outright stated in the story but still Will Byers-centric Mike Wheeler-centric Eleven | Jane Hopper-centric|
205,76,39922869,24 Jan 2023, Too Loud. (I'm too little for this) by Ahhhhhhh_iMsTuCkoNtHeUsErNaMe ,English,"2,496",1/1,252,| General Audiences| No Archive Warnings Apply| Other| Complete Work|,"|No Archive Warnings ApplyEddie Munson & Mike Wheeler Eleven | Jane Hopper/Mike WheelerMike Wheeler Eddie Munson Dustin Henderson Maxine ""Max"" Mayfield Eleven | Jane Hopper Will Byers Lucas Sinclair Nancy WheelerLittle!Mike Wheeler Caregiver!Eddie Munson Angst and Hurt/Comfort Dissociation Panic Attacks Bullying Little Space Overstimulation Autistic Mike Wheeler (implied) - Freeform Eddie Munson is a Sweetheart Mike Wheeler Has a Crush on Will Byers Gay Mike Wheeler Maxine ""Max"" Mayfield in a Wheelchair Disabled Maxine ""Max"" Mayfield Fluff|"
206,76,43564989,24 Jan 2023," i am human, i am woman by keythetransgal ",English,"2,755",4/32,518,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen, Multi| Work in Progress|",|Creator Chose Not To Use Archive WarningsSelf Insert/Comfort Charactersim too lazy to put the characters but!!!!!!! ykykykykykykFluff Angst Transphobia Trans Female Character cringe culture is dead Therefore im gonna cope with coming out by coming out to my comfort characters does this count as therapy or a cry for support????? idk fr fr but this was pretty fun to do so yuh Team as Family Family Fluff Humor Attempt at Humor fuck the transphobes trans rights are human rights Fluff and Hurt/Comfort Angst and Hurt/Comfort Angst with a Happy Ending|
207,76,44515261,24 Jan 2023, Will's First haircut by Countrykitty264 ,English,"1,848",1/1,790,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike Wheeler Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Steve Harrington Eddie MunsonMy First Fanfic|
208,76,44516158,24 Jan 2023," The Count Of Hawkins, Indiana by This_Is_Music ",English,"6,855",1/6,143,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie Munson Jason Carver Gareth (Stranger Things) Patrick (Stranger Things) Andy (Stranger Things) Wayne Munson Chance (Stranger Things) Victor CreelThe Count of Monte Cristo AU No Vecna (Stranger Things) Revenge Lost Love Reunited and It Feels So Good Jason Carver Being an Asshole Angst and Fluff and Smut 1990s|
209,76,44513860,24 Jan 2023, Uptown Boy by anarchy_for_president ,English,"52,257",10/15,6030,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Dustin Henderson Robin Buckley & Steve HarringtonSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler Jonathan Byers Will Byers Mike Wheeler Dustin Henderson Lucas Sinclair Erica Sinclair Eleven | Jane HopperMinor Robin Buckley/Nancy Wheeler Minor Will Byers/Mike Wheeler canon-typical trauma Gay crisis Mutual Pining Drug Use Period-Typical Homophobia Insomnia Fluff Hurt/Comfort Smoking Steve Harrington Is a Mess Eventual Smut S&M hanky code Slow Burn 1980s Emotional Hurt/Comfort Fluff and Angst Spit Kink Subspace Light Dom/sub Bondage Choking|
210,76,44515909,24 Jan 2023," what, like it's hard? by jehancourf, whatdoyoudesire ",English,"22,897",4/7,2456,"| Mature| No Archive Warnings Apply| F/M, M/M| Work in Progress|","|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington/Nancy Wheeler Robin Buckley/Nancy Wheeler Robin Buckley & Steve Harrington Eddie Munson & Nancy WheelerSteve Harrington Eddie Munson Nancy Wheeler Robin Buckley Tommy Hagan Dustin Henderson Lucas Sinclair Joyce Byers Jim ""Chief"" Hopper Martin Brenner Murray Bauman Erica Sinclair Billy HargroveAlternate Universe - Legally Blonde Fusion Alternate Universe - Modern Setting Break Up Steve Harrington is a Sweetheart Steve Harrington Needs a Hug Getting Together Law School Bisexual Steve Harrington Gay Eddie Munson Bisexual Nancy Wheeler Robin is a lesbian obviously not sure why i have to say that actually everyone in this au is a little gay Harvard University Boston Other Additional Tags to Be Added|"
211,76,44482501,24 Jan 2023, wheeler's basement therapy session by geolikesstrangerthings  for just_a_dogboi ,English,"1,081",1/1,492,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Will Byers & Mike WheelerWill Byers Mike WheelerMental Health Issues Implied/Referenced Suicide Byler Secret Santa 2022 Mike Wheeler Has Issues Gay Mike Wheeler Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler i dont know how to tag on ao3 Forgive Me|
212,76,44516302,24 Jan 2023, Oblivious. // Steddie (trans au) by sohappytogetherr ,English,"1,520",2/2,1031,"| Mature| Graphic Depictions Of Violence| F/F, M/M| Complete Work|",|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Dustin Henderson Mike Wheeler Robin Buckley Nancy WheelerFluff Angst Enemies to Lovers Inspired by Stranger Things (TV 2016) Bisexual Steve Harrington Trans Eddie Munson LGBTQ Themes LGBTQ Character Gay|
213,76,44516176,24 Jan 2023, every breaking wave (shipwrecked souls) by funkylittlebidiot ,English,"28,781",6/17,2810,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Background Jennifer Hayes/Mike Wheeler Minor or Background Relationship(s) Will Byers & Maxine ""Max"" MayfieldWill Byers Mike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Jennifer HayesChildhood Friends Getting Together Fluff and Angst Mutual Pining Mike Wheeler's A++ reasoning Mike Wheeler forgot his Critical Thinking Skills at home seriously he's sooooo smart in this (not) i love him though Idiots in Love These kids have Trauma Post-Stranger Things 4 Vol. 2 Step-Siblings Will Byers & Eleven | Jane Hopper author watched nothing but The Perks Of Being A Wallflower for all of 7th grade and you can tell Underage Drinking Emotional Hurt/Comfort|"
214,76,44515684,24 Jan 2023," Something in the Walls, in the Head (It's Violence) by Curse_of_Cain ",English,"47,901",16/?,1440,"| Teen And Up Audiences| Graphic Depictions Of Violence, No Archive Warnings Apply| Gen| Work in Progress|","|Graphic Depictions Of Violence No Archive Warnings ApplyMaxine ""Max"" Mayfield/Lucas Sinclair Jonathan Byers & Will Byers Jonathan Byers & Steve Harrington Jonathan Byers & Eleven | Jane HopperJonathan Byers Will Byers Eleven | Jane Hopper Shadow Monster | Mind Flayer Joyce Byers Jim ""Chief"" Hopper Henry Creel | One | Vecna The Party (Stranger Things) Steve Harrington Robin Buckley Nancy Wheeler Dustin Henderson Maxine ""Max"" Mayfield Lucas SinclairHurt Jonathan Byers Hurt Will Byers Partial Mind Control Hallucinations Mental Instability Memory Alteration Implied/Referenced Alcohol Abuse/Alcoholism Implied/Referenced Abuse Murder Disabled Maxine ""Max"" Mayfield Possession Accidental Murder instability explosive anger psychotic symptoms Psychosis jonny boy is having a rough time he's going through it implied/referenced cannibalism? he doesn't actually EAT someone mindflayer is based kinda off Venom and Eddie bc I haven't seen s2 or 3 of stranger things update he does kinda eat someone lol|"
215,76,43058286,24 Jan 2023, Vampire! Eddie AU by SmellsLikeTwistedAddiction ,English,"3,096",3/?,135,| Mature| Choose Not To Use Archive Warnings| M/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsRomantic - RelationshipEddie Munson Male Reader Male reader insert - CharacterBlood Blood Drinking Vampire Eddie Munson Vampire Eddie Munson AU Fluff and Smut|
216,76,44514031,24 Jan 2023, stuck on you by margosfairyeye (Skittery) ,English,"6,103",1/1,1221,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Jim ""Chief"" HopperPlot What Plot/Porn Without Plot Handcuffs Anal Sex Oral Sex Riding Grumpy Jim ""Chief"" Hopper Coitus Interruptus but i swear he does not see anything untoward lmao|"
217,76,42356721,24 Jan 2023, 1986 (An Eddie Munson FanFiction) by Kelmo33 ,English,"234,300",91/91,589,| Mature| No Archive Warnings Apply| F/M| Complete Work|,"|No Archive Warnings ApplyEddie Munson & Original Female Character(s)Eddie Munson Steve Harrington Billy Hargrove Robin Buckley Nancy Wheeler Dustin Henderson Jim ""Chief"" Hopper Joyce ByersStrangers to Lovers Stranger Things Spoilers Inspired by Stranger Things (TV 2016) Stranger Things 4 Eddie Munson Lives Hurt Eddie Munson Eddie Munson is a Sweetheart Eddie Munson is a Mess Eddie Munson Smut Eddie Munson Needs a Hug Smut Fluff and Smut Stranger Things 3 BDSM Sex Oral Sex Rough Oral Sex Rough Sex Spanking Vaginal Fingering Dating Cheating Heartbreak Falling In Love Love Soft Dom Eddie Munson Dom Eddie Munson Rags to Riches Lapdance College Sex Tapes Eddie Munson Angst Eddie Munson Being an Idiot Eddie Munson Being an Asshole Eddie Munson Fluff Eddie Munson Graduates High School Sex Toys Vibrators Choking Eddie Munson's Hands Eddie Munson's Rings Eddie Munson's Guitar Sexual Assault Minor Character Death Corroded Coffin Concert (Stranger Things) Drug Use Overstimulation Phone Sex Pregnancy child birth Daddy Kink|"
218,76,43787893,24 Jan 2023, painting in pretty hues by brainrot247 ,English,"2,410",1/1,2374,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike WheelerSmut Porn with Feelings Making Love this is like the nineties idk they're in their early twenties Top Mike Wheeler Bottom Will Byers Mike Wheeler is Whipped Mike Wheeler Loves Will Byers a touch of Protective Mike Wheeler implied trauma from the upside down of course Insomnia implied nightmares Finger Sucking Hand & Finger Kink Blow Jobs Anal Sex Anal Fingering Hickies hickeys? idk the spelling Aftercare|
219,76,43404024,24 Jan 2023, Let Me Build Something by littlebird00 ,English,"2,550",1/1,437,"| General Audiences| No Archive Warnings Apply| F/F, Gen| Complete Work|",|No Archive Warnings ApplyRobin Buckley & Nancy Wheeler Robin Buckley/Nancy Wheeler Robin Buckley & Steve Harrington Steve Harrington & Nancy WheelerRobin Buckley Nancy Wheeler Steve HarringtonNon-Sexual Age Play Age Regression/De-Aging Littles Are Known Little!Nancy Caregiver!Robin Fluff Domestic Fluff Robin Buckley & Steve Harrington Friendship|
220,77,44513548,24 Jan 2023, The Little Things by BunnyWK  for PatrinePtn ,English,"1,368",1/1,42,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsHigurashi Kagome/Eddie MunsonHigurashi Kagome Eddie MunsonFluff Domestic Fluff Young Love Partial Nudity Inspired by Fanfiction|
221,77,44511901,24 Jan 2023, i am beginning to understand (there's no mystery to this man) by cataestrophe ,English,"16,413",6/6,5515,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington Robin Buckley Maxine ""Max"" Mayfield Eleven | Jane Hopper Mike Wheeler Will Byers Jonathan Byers Nancy Wheeler Lucas SinclairTop Billy Hargrove Bottom Steve Harrington Boys Kissing 5+1 Things Robin Buckley & Steve Harrington Are Best Friends Billy Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship Billy Hargrove Redemption Soccer Mom Steve Harrington Protective Billy Hargrove Steve Harrington is a Sweetheart Light Angst Non-Graphic Smut Neck Kissing Possessive Billy Hargrove Billy Has a Soft Spot For Steve Domestic Fluff The Party Loves Steve Harrington Boys In Love Angry Billy Hargrove Billy Hargrove is Bad at Feelings The Author Regrets Everything no beta we die like every good character more tags to come|"
222,77,44023069,24 Jan 2023, The Fairy Tale Gone Bad by Kumikoko ,English,"22,861",1/1,179,| Mature| Graphic Depictions Of Violence| M/M| Complete Work|,|Graphic Depictions Of ViolenceBilly Hargrove/Eddie MunsonEddie Munson Billy Hargrove Duffy Cherry Steve Harrington Carol Perkins Tommy HaganAlpha/Omega Dark Fairy Tale Elements Mating Cycles/In Heat Mating Bites Pining Unrequited Love tokophobia Self-Harm Rejection|
223,77,44511133,24 Jan 2023, bat out of hell by Proxima_midnight ,English,"19,548",6/6,14860,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEddie Munson/You Eddie Munson/ReaderEddie Munson Kas the Betrayer (Dungeons & Dragons) Reader Will ByersStranger Things Spoilers Vampire!Eddie Munson Eddie Munson lives (kinda) Mildly Dubious Consent Alternate Universe - Creatures & Monsters Human/Monster Romance AFAB reader - Freeform Penis In Vagina Sex Cunnilingus Blood Kink Pet Names Eddie Munson as Kas the Betrayer (Dungeons & Dragons) Knotting Canon-Typical Violence Self-Harm Outdoor Sex Hospitalization Bruises Implied/Referenced Character Death|
224,77,40774308,24 Jan 2023, something about you makes me want to be brave by OreoButter ,English,"8,653",7/15,298,| Not Rated| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Eddie Munson & Mike Wheeler Will Byers & Dustin Henderson & Lucas Sinclair & Mike WheelerMike Wheeler Will Byers Eddie Munson Dustin Henderson Lucas Sinclair Ted Wheeler (Stranger Things) Nancy Wheeler Jonathan Byers Joyce Byers Eleven | Jane Hopper Maxine ""Max"" MayfieldMike Wheeler Loves Will Byers Gay Will Byers Gay Mike Wheeler No Beta We Die Like Eddie Munson canon character death Gay Eddie Munson Bullying Mike Wheeler Needs a Hug Mike Wheeler-centric Suicidal Thoughts Past Abuse Bad Parent Ted Wheeler (Stranger Things) Internalized Homophobia Autistic Mike Wheeler he’s so coded Grief/Mourning Hurt/Comfort Eddie is a Good Friend Eddie Munson as Mike Wheelers Brother Figure mike wheeler apologist he did nothing wrong ever he’s my baby girl|"
225,77,44178982,24 Jan 2023, That's Not Ted Bundy by words_reign_here  for adara ,English,"28,825",5/?,1120,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley/Chrissy Cunningham Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" HopperSteve Harrington Eddie Munson Robin Buckley Chrissy Cunningham Jonathan Byers Nancy Wheeler Joyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Mike Wheeler Dustin Henderson Maxine ""Max"" Mayfield Will Byers Lucas Sinclair Tommy Hagan Carol Perkins Billy Hargroveeventual steddie eventual buckingham Stranger Things AU Mostly still in verse Eddie and Chrissy are best friends cuz i thought that would be fun Eddie doesn't know what's going on Eddie Munson is a Sweetheart Steve Harrington is a Sweetheart The Party Friendship (Stranger Things) Steve Harrington Has Bad Parents Uncle Wayne continues to be hashtag the best POV Eddie Munson there is no redemption for Billy here I'm not even going to try Canon divergent post season 3 And I may have messed around with ages a bit|"
226,77,44511913,24 Jan 2023, Everything to Lose by TheGirlWhoWearsBlack ,English,"48,246",12/?,3427,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Reader Steve Harrington/You Steve Harrington & The PartySteve Harrington Reader You Dustin Henderson Robin Buckley Nancy Wheeler The Party (Stranger Things)Canon-Typical Violence Established Relationship Post-Canon my own season 5 Spoilers Brotherly Steve Harrington & Dustin Henderson Post-Traumatic Stress Disorder - PTSD Slow Build Post-Vecna Arc (Critical Role) Fluff and Angst Hurt/Comfort Prom The kids are seniors The Upside Down No use of y/n|
227,77,44512042,24 Jan 2023, illicit affairs by lilacletters ,English,"5,403",1/1,192,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEddie Munson & ReaderEddie Munson Steve HarringtonEddie Munson Smut Older Eddie Munson Eddie Munson One Shot Smut Size Kink Age Difference Vaginal Fingering Dirty Talk Guilt Forbidden Love|
228,77,44501932,24 Jan 2023, Steddie as it Goes by Little_Annie ,English,"4,889",3/?,50,"| Explicit| Choose Not To Use Archive Warnings| F/F, F/M, M/M| Work in Progress|",|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Steve Harrington & Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Wayne Munson Dustin Henderson Mike Wheeler The Party (Stranger Things)Reunions Robin Buckley & Steve Harrington Are Best Friends Robin Buckley & Eddie Munson Friendship Alternate Universe - No Supernatural (Stranger Things) Boys In Love Angst with a Happy Ending Recreational Drug Use Past Child Abuse Past Relationship(s) Past Drug Addiction Mental Health Issues Eddie Munson Needs a Hug Corroded Coffin Concert (Stranger Things) Eddie Munson Has a Crush on Steve Harrington Steve Harrington Has a Crush on Eddie Munson Good Parent Eddie Munson Bisexual Steve Harrington Slow Burn|
229,77,44512579,24 Jan 2023, broken hearts can always mend by sarol03 ,English,"46,329",3/4,1020,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike Wheeler Jonathan Byers Joyce Byers Eleven | Jane Hopper Vecna (Stranger Things)Will Byers-centric Will POV Angst Angst with a Happy Ending Hurt/Comfort Slow Burn Pining Mutual Pining Mike Wheeler Loves Will Byers First Kiss Lonnie Byers Being an Asshole Period-Typical Homophobia Slurs Will Byers Needs a Hug Will Byers Gets a Hug mind powers Will Byers Has Powers but not like Eleven's mind fight willel siblings Byers Family Feels (Stranger Things) Unreliable Narrator Plot Twists 1st chapter covers pre-canon until the end of S4 Post S4 Sleep Deprivation Nightmares Psychological Torture|
230,77,40265163,24 Jan 2023, A Moonlight Liaison by Deathinasmalltown ,English,"6,355",1/1,861,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonChrissy Cunningham-centric POV Chrissy Cunningham Shameless Smut Infidelity Pre-Season/Series 04 What-If This is basically what would happen if they met a week early and Chrissy wasn’t as affected by Vecna’s curse hint…they’d bang y’all|
231,77,44510158,24 Jan 2023, Personne d'aussi bien que toi by vogue91fra (vogue91) ,Français,"3,381",1/1,45,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike Wheeler Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers Jonathan ByersDeveloping Relationship Jealousy Confrontations Mocking Family Dinners|"
232,77,44511448,24 Jan 2023, Ronance - •Why me?• by sapphic_shows ,English,"1,719",1/1,682,| Not Rated| Choose Not To Use Archive Warnings| F/F| Complete Work|,|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy Wheeler Robin Buckley & Nancy WheelerNancy Wheeler Robin BuckleySteve Harrington mentioned - Freeform Ronance Fluff Friends to Lovers Feelings Realization Making Out|
233,77,40173150,24 Jan 2023, The Air of December by BriarberyHartfield ,English,771,1/1,152,| General Audiences| No Archive Warnings Apply| Other| Complete Work|,|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson/YouEddie Munson Claudia Henderson Dustin Henderson Mews the Cat (Stranger Things) Tews the Cat (Stranger Things)Romantic Fluff Domestic Fluff Alternate Universe - No Upside Down (Stranger Things) Eddie Munson is a Sweetheart No Plot/Plotless Knitting|
234,77,44213860,24 Jan 2023, hearing without listening by funkylittlebidiot ,English,"1,784",1/1,236,| Teen And Up Audiences| No Archive Warnings Apply| Gen| Complete Work|,"|No Archive Warnings ApplyMaxine ""Max"" Mayfield & Mike WheelerMike Wheeler Maxine ""Max"" MayfieldFriendship Emotional Hurt/Comfort Mike has a guitar he Cannot play it Post-Season/Series 04 Post-Vecna (Stranger Things) Blind Maxine ""Max"" Mayfield|"
235,77,44509798,24 Jan 2023, How many of your thoughts are mine? by MultiMirage ,English,"4,093",2/2,1024,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Jonathan Byers & Will Byers Will Byers & Mike Wheeler Argyle & Jonathan ByersWill Byers Jonathan Byers Argyle (Stranger Things) Mike Wheeler Eleven | Jane HopperRequited Unrequited Love Staring Mike Wheeler is Bad at Feelings childhood crush Communicating via stares Feelings Realization realization only on Mike’s side Gay Will Byers Mutual Pining will and Mike stare at each other for too long Mike keeps looking at wills lips lmao Talking About Things but not cause they both suck at communicating argyle tries to give weed to kids Bisexual Mike Wheeler Unresolved Tension|
236,77,44512759,24 Jan 2023, Letters to Barbara by theimpossiblegirl39 ,English,"7,839",6/26,286,"| Not Rated| Choose Not To Use Archive Warnings| F/F, Gen, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley/VickieSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler Dustin Henderson Eleven | Jane Hopper Lucas Sinclair Will Byers Maxine ""Max"" Mayfield Erica Sinclair Jim ""Chief"" Hopper Joyce Byers Jonathan Byers Argyle (Stranger Things) Karen WheelerPast Steve Harrington/Nancy Wheeler Past Jonathan Byers/Nancy Wheeler Letters Hurt/Comfort Good Babysitter Steve Harrington Protective Steve Harrington Steve Harrington is a Sweetheart Hurt Steve Harrington Hurt Eddie Munson Eleven | Jane Hopper Needs a Hug Max and Eddie live they are fine Vecna is too unfortunately Grief/Mourning Coping Bisexual Steve Harrington Gay Eddie Munson Steve Harrington-centric Robin Buckley & Steve Harrington Are Best Friends Steve Harrington & Dustin Henderson Friendship Coming Out The Party as Family (Stranger Things) No beta we die like Barb|"
237,77,43500666,24 Jan 2023, Pinned Down By The Dark (No Boundaries) by prepjackiequinn ,English,"3,465",1/1,232,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyTommy Hagan/Billy Hargrove Tommy Hagan & Billy HargroveTommy Hagan Billy Hargrove Mentions of - Character Steve Harrington Carol PerkinsShameless Smut Smut Fluff and Angst Angst Bisexual Tommy Hagan Top Tommy Hagan Gay Billy Hargrove Bottom Billy Hargrove Billy Hargrove is Bad at Feelings Billy Hargrove Deserves Better Oral Sex Semi-Public Sex Gay Sex|
238,77,44511997,24 Jan 2023, Quiver. by Redskyatnight ,English,"5,988",1/1,268,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,"|No Archive Warnings ApplyJoyce Byers & Jim ""Chief"" Hopper Eleven | Jane Hopper & Jim ""Chief"" Hopper Joyce Byers/Bob Newby Joyce Byers/Jim ""Chief"" HopperJoyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Jonathan Byers Will Byers Mike WheelerGrief/Mourning Drama Angst and Hurt/Comfort Not strictly jopper but also not strictly NOT jopper|"
